image_id,mask_id,class_name
labeller8_033757HB,labeller8_033757HB_00002,Scar
labeller8_033757HB,labeller8_033757HB_00003,Open comedo
labeller8_033757HB,labeller8_033757HB_00004,Closed comedo
labeller4_044773HB,labeller4_044773HB_00000,Plaque
labeller4_044773HB,labeller4_044773HB_00001,Scale
labeller2_043072HB,labeller2_043072HB_00000,Patch
labeller2_043072HB,labeller2_043072HB_00001,Scale
labeller1_016628HB,labeller1_016628HB_00000,Sun damage
labeller1_016628HB,labeller1_016628HB_00001,Papule
labeller2_016796HB,labeller2_016796HB_00000,Scale
labeller2_016796HB,labeller2_016796HB_00001,Plaque
labeller2_016796HB,labeller2_016796HB_00002,Sun damage
labeller2_016796HB,labeller2_016796HB_00003,Scar
labeller8_034272HB,labeller8_034272HB_00000,Closed comedo
labeller8_034272HB,labeller8_034272HB_00001,Macule
labeller2_vitiligo-35--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-35--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller4_016680HB,labeller4_016680HB_00000,Scale
labeller4_016680HB,labeller4_016680HB_00001,Plaque
labeller7_viral-wart-12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_viral-wart-12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Sun damage
labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scar
labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller6_vitiligo-55--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_vitiligo-55--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller6_vitiligo-55--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_vitiligo-55--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Leukotrichia
labeller1_043173HB,labeller1_043173HB_00000,Patch
labeller1_043173HB,labeller1_043173HB_00001,Scale
labeller1_043173HB,labeller1_043173HB_00002,Scale
labeller1_043173HB,labeller1_043173HB_00003,Scale
labeller4_poliosis3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_poliosis3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller4_poliosis3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_poliosis3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Leukotrichia
labeller1_acne-face-3-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-3-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller1_acne-face-3-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-3-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller7_sks-nose2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_sks-nose2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller7_sks-nose2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_sks-nose2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller2_041359VB,labeller2_041359VB_00000,Patch
labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller4_10070-Picture1,labeller4_10070-Picture1_00000,Dermatoglyph disruption
labeller4_10070-Picture1,labeller4_10070-Picture1_00001,Plaque
labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Nodule
labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_a-fulm2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller1_vitiligo-16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller1_vitiligo-16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller7_034272HB,labeller7_034272HB_00000,Closed comedo
labeller7_034272HB,labeller7_034272HB_00001,Open comedo
labeller7_034272HB,labeller7_034272HB_00002,Open comedo
labeller7_034272HB,labeller7_034272HB_00003,Pustule
labeller3_043256HB,labeller3_043256HB_00000,Plaque
labeller2_044554HB,labeller2_044554HB_00000,Plaque
labeller2_044554HB,labeller2_044554HB_00001,Scale
labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Macule
labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Sun damage
labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_374--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Scale
labeller8_044838HB,labeller8_044838HB_00000,Plaque
labeller8_044838HB,labeller8_044838HB_00001,Scale
labeller4_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller4_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller8_016412HB,labeller8_016412HB_00000,Plaque
labeller8_016412HB,labeller8_016412HB_00001,Scale
labeller8_033765HB,labeller8_033765HB_00000,Nodule
labeller8_033765HB,labeller8_033765HB_00001,Open comedo
labeller8_033765HB,labeller8_033765HB_00002,Macule
labeller1_wart10--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_wart10--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller6_033370HB,labeller6_033370HB_00000,Papule
labeller6_033370HB,labeller6_033370HB_00001,Pustule
labeller6_033370HB,labeller6_033370HB_00002,Plaque
labeller6_033370HB,labeller6_033370HB_00003,Open comedo
labeller4_042355HB,labeller4_042355HB_00000,Pustule
labeller4_042355HB,labeller4_042355HB_00001,Closed comedo
labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Nodule
labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Open comedo
labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_146--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Scar
labeller6_034381HB,labeller6_034381HB_00000,Papule
labeller6_034381HB,labeller6_034381HB_00001,Pustule
labeller6_034381HB,labeller6_034381HB_00002,Open comedo
labeller7_043110HB,labeller7_043110HB_00000,Scale
labeller7_043110HB,labeller7_043110HB_00001,Patch
labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3733--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Sun damage
labeller4_043269HB,labeller4_043269HB_00000,Scale
labeller4_043269HB,labeller4_043269HB_00001,Papule
labeller6_ppps36--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ppps36--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller6_ppps36--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ppps36--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller7_wart17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_wart17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller5_044519HB,labeller5_044519HB_00000,Plaque
labeller5_044519HB,labeller5_044519HB_00001,Scale
labeller3_016139HB,labeller3_016139HB_00000,Patch
labeller3_016139HB,labeller3_016139HB_00001,Scale
labeller3_016139HB,labeller3_016139HB_00002,Sun damage
labeller2_005103HB,labeller2_005103HB_00000,Patch
labeller2_005103HB,labeller2_005103HB_00001,Plaque
labeller2_005103HB,labeller2_005103HB_00002,Scale
labeller2_005103HB,labeller2_005103HB_00003,Scar
labeller6_016310HB,labeller6_016310HB_00000,Plaque
labeller6_016310HB,labeller6_016310HB_00001,Telangiectasia
labeller6_016310HB,labeller6_016310HB_00002,Scale
labeller7_043289HB,labeller7_043289HB_00000,Patch
labeller4_10564-WARTS,labeller4_10564-WARTS_00000,Nodule
labeller4_vitiligo3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_vitiligo3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_2751--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_2751--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_032439HB,labeller4_032439HB_00000,Plaque
labeller4_032439HB,labeller4_032439HB_00001,Scale
labeller3_10249-000-0007,labeller3_10249-000-0007_00000,Patch
labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3746--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller5_033751HB,labeller5_033751HB_00000,Open comedo
labeller5_033751HB,labeller5_033751HB_00001,Pustule
labeller5_033751HB,labeller5_033751HB_00002,Papule
labeller5_033751HB,labeller5_033751HB_00003,Scar
labeller4_548--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_548--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller4_548--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_548--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Nodule
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Pustule
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Nodule
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Macule
labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00005,Papule
labeller2_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller2_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller3_232160-1,labeller3_232160-1_00000,Plaque
labeller3_232160-1,labeller3_232160-1_00001,Scale
labeller2_017674HB,labeller2_017674HB_00000,Sun damage
labeller2_017674HB,labeller2_017674HB_00001,Plaque
labeller2_017674HB,labeller2_017674HB_00002,Scale
labeller2_017674HB,labeller2_017674HB_00003,Scar
labeller8_041362VB,labeller8_041362VB_00000,Patch
labeller8_041362VB,labeller8_041362VB_00001,Macule
labeller5_vitiligo-03--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_vitiligo-03--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller5_vitiligo-03--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_vitiligo-03--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller2_acne-face-9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller2_acne-face-9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller1_045521HB,labeller1_045521HB_00000,Plaque
labeller1_045521HB,labeller1_045521HB_00001,Dermatoglyph disruption
labeller1_045521HB,labeller1_045521HB_00002,Plaque
labeller1_045521HB,labeller1_045521HB_00003,Dermatoglyph disruption
labeller1_vitiligo-10--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-10--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller6_ps1--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ps1--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller6_ps1--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ps1--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller6_vitiligo-61--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_vitiligo-61--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_034272HB,labeller3_034272HB_00000,Closed comedo
labeller2_vitiligo-22--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-22--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller8_vitiligo-60--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_vitiligo-60--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller1_acne-face-3-22--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-3-22--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller1_acne-face-3-22--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-3-22--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Closed comedo
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Nodule
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Closed comedo
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Open comedo
labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-1-30--WatermarkedWyJXYXRlcm1hcmtlZCJd_00005,Scar
labeller7_seborrhoeic-dermatitis--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_seborrhoeic-dermatitis--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller7_seborrhoeic-dermatitis--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_seborrhoeic-dermatitis--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller8_033899HB,labeller8_033899HB_00000,Open comedo
labeller8_033899HB,labeller8_033899HB_00001,Closed comedo
labeller8_033899HB,labeller8_033899HB_00002,Macule
labeller2_044516HB,labeller2_044516HB_00000,Plaque
labeller2_044516HB,labeller2_044516HB_00001,Scale
labeller4_043204HB,labeller4_043204HB_00000,Telangiectasia
labeller4_043204HB,labeller4_043204HB_00001,Sun damage
labeller3_10233-a,labeller3_10233-a_00000,Papule
labeller6_043173HB,labeller6_043173HB_00000,Scale
labeller6_043173HB,labeller6_043173HB_00001,Plaque
labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Sun damage
labeller6_10427-DSC03079,labeller6_10427-DSC03079_00000,Papule
labeller4_017875HB,labeller4_017875HB_00000,Plaque
labeller4_017875HB,labeller4_017875HB_00001,Scale
labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_facial-psoriasis21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Plaque
labeller8_046246HB,labeller8_046246HB_00000,Papule
labeller8_046246HB,labeller8_046246HB_00001,Thrombosed capillaries
labeller1_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller1_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller5_043111HB,labeller5_043111HB_00000,Plaque
labeller3_043126HB,labeller3_043126HB_00000,Scale
labeller3_043126HB,labeller3_043126HB_00001,Patch
labeller2_viral-wart-01--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_viral-wart-01--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_viral-wart-01--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_viral-wart-01--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Dermatoglyph disruption
labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ppps28--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Dermatoglyph disruption
labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Thrombosed capillaries
labeller7_vitiligo-28--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_vitiligo-28--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller7_vitiligo-28--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_vitiligo-28--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller2_043182HB,labeller2_043182HB_00000,Scale
labeller2_043182HB,labeller2_043182HB_00001,Plaque
labeller7_041356HB,labeller7_041356HB_00000,Patch
labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_ps-sunshine--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Sun damage
labeller2_041891HB,labeller2_041891HB_00000,Nodule
labeller2_041891HB,labeller2_041891HB_00001,Dermatoglyph disruption
labeller3_vitiligo-48--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-48--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_034724HB,labeller3_034724HB_00000,Scar
labeller3_034724HB,labeller3_034724HB_00001,Pustule
labeller3_034724HB,labeller3_034724HB_00002,Papule
labeller3_034724HB,labeller3_034724HB_00003,Closed comedo
labeller2_facial-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_facial-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller2_facial-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_facial-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller1_chronic-plaque-psoriasis-002--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_chronic-plaque-psoriasis-002--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller1_chronic-plaque-psoriasis-002--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_chronic-plaque-psoriasis-002--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller7_043118HB,labeller7_043118HB_00000,Scale
labeller7_043118HB,labeller7_043118HB_00001,Patch
labeller7_043118HB,labeller7_043118HB_00002,Plaque
labeller6_457--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_457--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller6_457--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_457--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller2_10062-DSCN0281,labeller2_10062-DSCN0281_00000,Papule
labeller2_10062-DSCN0281,labeller2_10062-DSCN0281_00001,Plaque
labeller6_041361VB,labeller6_041361VB_00000,Patch
labeller3_043129HB,labeller3_043129HB_00000,Patch
labeller3_043129HB,labeller3_043129HB_00001,Scale
labeller3_043129HB,labeller3_043129HB_00002,Open comedo
labeller5_044570HB,labeller5_044570HB_00000,Plaque
labeller5_044570HB,labeller5_044570HB_00001,Scale
labeller4_034695HB,labeller4_034695HB_00000,Pustule
labeller4_034695HB,labeller4_034695HB_00001,Papule
labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Closed comedo
labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-59--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Cyst
labeller3_10489-Vitiligo,labeller3_10489-Vitiligo_00000,Patch
labeller3_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller7_518--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_518--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller7_518--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_518--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller3_033340HB,labeller3_033340HB_00000,Pustule
labeller3_033340HB,labeller3_033340HB_00001,Closed comedo
labeller3_033340HB,labeller3_033340HB_00002,Open comedo
labeller3_033340HB,labeller3_033340HB_00003,Open comedo
labeller3_033340HB,labeller3_033340HB_00004,Scar
labeller7_wart23--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_wart23--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller7_wart23--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_wart23--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller5_034891HB,labeller5_034891HB_00000,Open comedo
labeller5_034891HB,labeller5_034891HB_00001,Pustule
labeller5_034891HB,labeller5_034891HB_00002,Closed comedo
labeller5_044549HB,labeller5_044549HB_00000,Scale
labeller5_044549HB,labeller5_044549HB_00001,Plaque
labeller5_033757HB,labeller5_033757HB_00000,Pustule
labeller5_033757HB,labeller5_033757HB_00001,Scar
labeller5_033757HB,labeller5_033757HB_00002,Closed comedo
labeller4_017633HB,labeller4_017633HB_00000,Plaque
labeller4_017633HB,labeller4_017633HB_00001,Sun damage
labeller4_017633HB,labeller4_017633HB_00002,Telangiectasia
labeller4_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_pity-seborrhoeide-1--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
